"YEAR","ebs_domain","ebs_name","qq_cpue","stat_count","area_km2","ave_bio_tkm2","tot_bio_tons"
2005,"SE_middle","Dover Sole",2.2940727193335,69,94983.17,0.0332474307149783,3157.946363664
2006,"SE_middle","Dover Sole",0.3202830331008,69,94983.17,0.00464178308841739,440.891272190274
2007,"SE_middle","Dover Sole",0.6780992341431,69,94983.17,0.0098275251325087,933.449490340346
2008,"SE_middle","Dover Sole",0.2529508045512,69,94983.17,0.00366595368914783,348.203902468455
2009,"SE_middle","Dover Sole",0.3842031554739,69,94983.17,0.00556816167353478,528.881646824839
2010,"SE_middle","Dover Sole",1.5033739813659,69,94983.17,0.0217880287154478,2069.49603544426
2013,"SE_middle","Dover Sole",0.4440287504352,69,94983.17,0.00643519928166957,611.235627354698
2015,"SE_middle","Dover Sole",0.0907620242949,69,94983.17,0.00131539165644783,124.940069320965
2016,"SE_middle","Dover Sole",0.1878933134526,69,94983.17,0.00272309149931304,258.647862804806
2018,"SE_middle","Dover Sole",0.0054593698824,69,94983.17,7.91213026434783e-05,7.51519213960694
2019,"SE_middle","Dover Sole",0.627827536476,69,94983.17,0.009098949804,864.247096054799
1985,"SE_outer","Dover Sole",0.152407409217,25,38989.6,0.00609629636868,237.692156896286
1987,"SE_outer","Dover Sole",1.180588737069,25,38989.6,0.04722354948276,1841.22730491302
1988,"SE_outer","Dover Sole",0.6068999519268,27,38989.6,0.0224777759972889,876.399495023895
1990,"SE_outer","Dover Sole",0.1624162540014,26,38989.6,0.00624677900005385,243.559414500499
1991,"SE_outer","Dover Sole",0.5691393102402,26,38989.6,0.0218899734707769,853.481309636204
1992,"SE_outer","Dover Sole",1.628712014916,26,38989.6,0.0626427698044615,2442.41653756803
1993,"SE_outer","Dover Sole",0.5450270932596,25,38989.6,0.021801083730384,850.01553421418
1994,"SE_outer","Dover Sole",0.4467584353764,26,38989.6,0.0171830167452462,669.958949690449
1998,"SE_outer","Dover Sole",0.0903070768047,26,38989.6,0.00347334910787308,135.424492376328
1999,"SE_outer","Dover Sole",0.1053203439813,25,38989.6,0.004212813759252,164.255923347732
2000,"SE_outer","Dover Sole",0.1576393053543,24,38989.6,0.0065683043897625,256.095560835084
2001,"SE_outer","Dover Sole",0.2506760671002,26,38989.6,0.00964138719616154,375.91383022346
2002,"SE_outer","Dover Sole",0.1025906590401,25,38989.6,0.004103626361604,159.998750388395
2003,"SE_outer","Dover Sole",0.2449892234727,26,38989.6,0.00942266244125769,367.385839519661
2004,"SE_outer","Dover Sole",0.3635030446698,26,38989.6,0.0139808863334538,545.109165786832
2005,"SE_outer","Dover Sole",0.1521799354719,26,38989.6,0.00585307444122692,228.209031233661
2006,"SE_outer","Dover Sole",1.0204472205186,26,38989.6,0.0392479700199461,1530.26265188969
2007,"SE_outer","Dover Sole",0.4569947539059,26,38989.6,0.0175767213040731,685.309332957288
2008,"SE_outer","Dover Sole",5.2876272048495,26,38989.6,0.203370277109596,7929.32575639231
2009,"SE_outer","Dover Sole",6.794640766137,26,38989.6,0.261332337159115,10189.243292899
2010,"SE_outer","Dover Sole",1.685580451191,26,38989.6,0.0648300173535,2527.69644460602
2011,"SE_outer","Dover Sole",6.2202695597595,26,38989.6,0.239241136913827,9327.91623181535
2012,"SE_outer","Dover Sole",1.0386451201266,26,38989.6,0.0399478892356385,1557.55222214185
2014,"SE_outer","Dover Sole",9.4490318977089,26,38989.6,0.363424303758035,14169.7682338043
2018,"SE_outer","Dover Sole",0.1464930918444,26,38989.6,0.00563434968632308,219.681040529862
2019,"SE_outer","Dover Sole",1.2069756915006,26,38989.6,0.0464221419807923,1809.9807469743
1991,"NW_outer","Dusky Rock",0.3451,59,88753.97,0.00584915254237288,519.135509271186
2005,"NW_outer","Dusky Rock",0.239,58,88753.97,0.00412068965517241,365.727566034483
2009,"NW_outer","Dusky Rock",0.2135,60,88753.97,0.00355833333333333,315.816209916667
2010,"NW_outer","Dusky Rock",0.3553,60,88753.97,0.00592166666666667,525.571425683333
2015,"NW_outer","Dusky Rock",0.9729,60,88753.97,0.016215,1439.14562355
2016,"NW_outer","Dusky Rock",0.1365,60,88753.97,0.002275,201.91528175
2017,"NW_outer","Dusky Rock",0.4397,60,88753.97,0.00732833333333333,650.418676816667
1995,"Pribs","Dusky Rock",0.2124,40,33177.95,0.00531,176.1749145
1999,"Pribs","Dusky Rock",1.8639,40,33177.95,0.0465975,1546.009525125
1985,"SE_middle","Dusky Rock",0.2602,68,94983.17,0.00382647058823529,363.450306382353
1992,"SE_middle","Dusky Rock",0.0989,68,94983.17,0.00145441176470588,138.144639897059
1993,"SE_middle","Dusky Rock",0.6283,69,94983.17,0.00910579710144927,864.897474072464
1994,"SE_middle","Dusky Rock",0.3402,69,94983.17,0.0049304347826087,468.308325130435
1997,"SE_middle","Dusky Rock",0.9215,69,94983.17,0.0133550724637681,1268.50711818841
2006,"SE_middle","Dusky Rock",0.4431,69,94983.17,0.00642173913043478,609.957139521739
2017,"SE_middle","Dusky Rock",0.7645,69,94983.17,0.0110797101449275,1052.38599224638
1987,"SE_outer","Dusky Rock",0.3332,25,38989.6,0.013328,519.6533888
1991,"SE_outer","Dusky Rock",5.4069,26,38989.6,0.207957692307692,8108.18724
1995,"SE_outer","Dusky Rock",0.2941,25,38989.6,0.011764,458.6736544
1996,"SE_outer","Dusky Rock",0.2388,25,38989.6,0.009552,372.4286592
1998,"SE_outer","Dusky Rock",3.6031,26,38989.6,0.138580769230769,5403.20876
1999,"SE_outer","Dusky Rock",0.8008,25,38989.6,0.032032,1248.9148672
2003,"SE_outer","Dusky Rock",0.371,26,38989.6,0.0142692307692308,556.3516
2006,"SE_outer","Dusky Rock",1.9835,26,38989.6,0.0762884615384615,2974.4566
2009,"SE_outer","Dusky Rock",0.6045,26,38989.6,0.02325,906.5082
2011,"SE_outer","Dusky Rock",0.3741,26,38989.6,0.0143884615384615,561.00036
2012,"SE_outer","Dusky Rock",0.2455,26,38989.6,0.00944230769230769,368.1518
2013,"SE_outer","Dusky Rock",0.2663,26,38989.6,0.0102423076923077,399.34348
2014,"SE_outer","Dusky Rock",0.1893,26,38989.6,0.00728076923076923,283.87428
2018,"SE_outer","Dusky Rock",10.6748,26,38989.6,0.410569230769231,16007.93008
1982,"NBS","Eelpouts",7121.5677646884,13,200207,547.812904976031,109675978.266536
1985,"NBS","Eelpouts",41.35977480515,1,200207,41.35977480515,8280516.43441467
1988,"NBS","Eelpouts",1716.7309931872,36,200207,47.6869720329778,9547265.60980638
1991,"NBS","Eelpouts",9.2683730095,1,200207,9.2683730095,1855593.15511297
2010,"NBS","Eelpouts",2103.74943928565,141,200207,14.9202087892599,2987130.24107136
2017,"NBS","Eelpouts",1882.41199422535,143,200207,13.1637202393381,2635468.93795717
2018,"NBS","Eelpouts",516.6642303155,49,200207,10.5441679656224,2111016.23589337
2019,"NBS","Eelpouts",334.50672570445,144,200207,2.32296337294757,465073.528007714
1982,"NW_corner","Eelpouts",347.32480403665,5,32439.01,69.46496080733,2253374.55827859
1985,"NW_corner","Eelpouts",86.60356868085,5,32439.01,17.32071373617,561866.806094756
1987,"NW_corner","Eelpouts",307.1392043459,18,32439.01,17.0632891303278,553516.206731594
1988,"NW_corner","Eelpouts",1390.46523726715,20,32439.01,69.5232618633575,2255265.78681807
1989,"NW_corner","Eelpouts",3993.9512156357,20,32439.01,199.697560781785,6477991.17117593
1990,"NW_corner","Eelpouts",2856.29240369395,20,32439.01,142.814620184698,4632764.8923176
1991,"NW_corner","Eelpouts",1136.8896185219,21,32439.01,54.1376008819952,1756170.17638705
1992,"NW_corner","Eelpouts",993.808770438,20,32439.01,49.6904385219,1611908.6321163
1993,"NW_corner","Eelpouts",1546.54083355,20,32439.01,77.3270416775,2508412.67824684
1994,"NW_corner","Eelpouts",1785.87414303725,21,32439.01,85.0416258589167,2758666.15165366
1995,"NW_corner","Eelpouts",1002.8053436525,20,32439.01,50.140267182625,1626500.62853984
1996,"NW_corner","Eelpouts",1985.43498852215,20,32439.01,99.2717494261075,3220277.272351
1997,"NW_corner","Eelpouts",1262.78456556795,20,32439.01,63.1392282783975,2048174.05751522
1998,"NW_corner","Eelpouts",1202.97773867615,20,32439.01,60.1488869338075,1951170.34473465
1999,"NW_corner","Eelpouts",594.2358918085,20,32439.01,29.711794590425,963821.201836742
2000,"NW_corner","Eelpouts",688.54226667965,20,32439.01,34.4271133339825,1116781.47371219
2001,"NW_corner","Eelpouts",571.73358678045,20,32439.01,28.5866793390225,927323.576945344
2002,"NW_corner","Eelpouts",366.77479736685,20,32439.01,18.3387398683425,594890.565976561
2003,"NW_corner","Eelpouts",1103.7680955032,20,32439.01,55.18840477516,1790257.21438546
2004,"NW_corner","Eelpouts",1744.53883021365,20,32439.01,87.2269415106825,2829555.62793444
2005,"NW_corner","Eelpouts",3168.96001587015,20,32439.01,158.448000793508,5139896.2822206
2006,"NW_corner","Eelpouts",1802.61701040925,20,32439.01,90.1308505204625,2923755.56134179
2007,"NW_corner","Eelpouts",1252.3664794256,20,32439.01,62.61832397128,2031276.43748759
2008,"NW_corner","Eelpouts",1063.35418398465,20,32439.01,53.1677091992325,1724707.850391
2009,"NW_corner","Eelpouts",438.630509171,20,32439.01,21.93152545855,711436.973665158
2010,"NW_corner","Eelpouts",1397.78752374445,20,32439.01,69.8893761872225,2267142.17303107
2011,"NW_corner","Eelpouts",1541.28150751675,20,32439.01,77.0640753758375,2499882.31175755
2012,"NW_corner","Eelpouts",639.5612256227,20,32439.01,31.978061281135,1037336.64967935
2013,"NW_corner","Eelpouts",440.098228064,20,32439.01,22.0049114032,713817.541057519
2014,"NW_corner","Eelpouts",411.3146297735,20,32439.01,20.565731488675,667131.969418443
2015,"NW_corner","Eelpouts",1177.30896603635,20,32439.01,58.8654483018175,1909536.86611714
2016,"NW_corner","Eelpouts",1530.0752019689,20,32439.01,76.503760098445,2481706.23887106
2017,"NW_corner","Eelpouts",1831.14511689245,20,32439.01,91.5572558446225,2970026.73791627
2018,"NW_corner","Eelpouts",1397.8880896686,20,32439.01,69.89440448343,2267305.28598203
2019,"NW_corner","Eelpouts",640.4309849667,20,32439.01,32.021549248335,1038747.35628223
1982,"NW_inner","Eelpouts",534.27413903355,30,41328.67,17.809137967785,736027.986055057
1983,"NW_inner","Eelpouts",165.85495290695,31,41328.67,5.35015977119194,221114.987630867
1984,"NW_inner","Eelpouts",69.28448574345,31,41328.67,2.23498341107903,92368.8918519597
1985,"NW_inner","Eelpouts",246.42184814085,31,41328.67,7.94909187551129,328525.394922687
1986,"NW_inner","Eelpouts",35.99988284775,31,41328.67,1.16128654347581,47994.4283307523
1988,"NW_inner","Eelpouts",4.566236556,31,41328.67,0.147297953419355,6087.62850854389
1989,"NW_inner","Eelpouts",6.12908537725,30,41328.67,0.204302845908333,8443.56489860636
1990,"NW_inner","Eelpouts",14.3890811473,30,41328.67,0.479636038243333,19822.7195446661
1991,"NW_inner","Eelpouts",6.52047708205,31,41328.67,0.21033797038871,8692.98856666475
1993,"NW_inner","Eelpouts",0.75832142805,31,41328.67,0.02446198155,1010.98116302604
1994,"NW_inner","Eelpouts",49.56269261825,31,41328.67,1.59879653607258,66076.1344364868
1995,"NW_inner","Eelpouts",62.40251493405,31,41328.67,2.01298435271129,83193.9660283685
1998,"NW_inner","Eelpouts",3.84596709925,31,41328.67,0.124063454814516,5127.37758308905
1999,"NW_inner","Eelpouts",12.45114860895,31,41328.67,0.401649955127419,16599.6584509759
2000,"NW_inner","Eelpouts",6.8982787971,30,41328.67,0.22994262657,9503.22293244476
2001,"NW_inner","Eelpouts",31.8712439617,30,41328.67,1.06237479872333,43906.5374727531
2002,"NW_inner","Eelpouts",89.81624225775,31,41328.67,2.89729813734677,119741.47861002
2003,"NW_inner","Eelpouts",23.26334445405,31,41328.67,0.750430466259677,31014.2930979923
2005,"NW_inner","Eelpouts",34.4261620347,31,41328.67,1.11052135595806,45896.3706483434
2006,"NW_inner","Eelpouts",4.022636966,31,41328.67,0.129762482774194,5362.91082895533
2008,"NW_inner","Eelpouts",4.2618207856,31,41328.67,0.137478089858065,5681.7866079743
2009,"NW_inner","Eelpouts",1.12253315335,31,41328.67,0.0362107468822581,1496.54200835037
2010,"NW_inner","Eelpouts",31.98811787355,31,41328.67,1.03187477011452,42646.0118553887
2013,"NW_inner","Eelpouts",73.76918236095,31,41328.67,2.37965104390161,98347.8127085653
2015,"NW_inner","Eelpouts",4.72659843505,31,41328.67,0.152470917259677,6301.42022402251
2016,"NW_inner","Eelpouts",15.8568000403,31,41328.67,0.511509678719355,21140.0147135982
2019,"NW_inner","Eelpouts",0.4131356884,31,41328.67,0.0133269576903226,550.785436487304
1982,"NW_middle","Eelpouts",10141.3368730831,38,62875.39,266.877286133765,16780013.447802
1983,"NW_middle","Eelpouts",10669.5063887209,44,62875.39,242.488781561839,15246576.7113254
1984,"NW_middle","Eelpouts",2876.62846435585,44,62875.39,65.3779196444511,4110662.19503353
1985,"NW_middle","Eelpouts",1100.54726793245,43,62875.39,25.594122510057,1609240.43452761
1986,"NW_middle","Eelpouts",495.2137904941,44,62875.39,11.2548588748659,707653.641152155
1987,"NW_middle","Eelpouts",1515.5991448872,44,62875.39,34.4454351110727,2165770.16632839
1988,"NW_middle","Eelpouts",1903.88961402625,44,62875.39,43.2702185005966,2720631.86361023
1989,"NW_middle","Eelpouts",2817.639754847,45,62875.39,62.6142167743778,3936893.29923354
1990,"NW_middle","Eelpouts",2778.5658163178,44,62875.39,63.1492230981318,3970532.03049205
1991,"NW_middle","Eelpouts",1938.29946807325,44,62875.39,44.0522606380284,2769803.06799768
1992,"NW_middle","Eelpouts",1043.8090607262,41,62875.39,25.4587575786878,1600729.31167545
1993,"NW_middle","Eelpouts",2446.959194426,44,62875.39,55.6127089642273,3496670.76508229
1994,"NW_middle","Eelpouts",2480.71401096705,44,62875.39,56.3798638856148,3544905.92995494
1995,"NW_middle","Eelpouts",1901.54126379745,44,62875.39,43.2168469044875,2717276.10368994
1996,"NW_middle","Eelpouts",1576.9334866269,44,62875.39,35.8393974233386,2253416.09035741
1997,"NW_middle","Eelpouts",1160.476404732,43,62875.39,26.9878233658605,1696869.91937959
1998,"NW_middle","Eelpouts",1194.72589689995,44,62875.39,27.1528612931807,1707246.74342464
1999,"NW_middle","Eelpouts",696.8674944005,44,62875.39,15.8378976000114,995813.988380779
2000,"NW_middle","Eelpouts",1382.4879132839,44,62875.39,31.4201798473614,1975556.06177299
2001,"NW_middle","Eelpouts",991.5039081764,44,62875.39,22.5341797312818,1416845.33893444
2002,"NW_middle","Eelpouts",692.68993155135,44,62875.39,15.7429529898034,989844.308985555
2003,"NW_middle","Eelpouts",1885.69533574895,44,62875.39,42.8567121761125,2694632.49219082
2004,"NW_middle","Eelpouts",1488.73173515145,44,62875.39,33.834812162533,2127377.010296
2005,"NW_middle","Eelpouts",1655.8097871359,44,62875.39,37.632040616725,2366129.23027242
2006,"NW_middle","Eelpouts",1004.8710220945,44,62875.39,22.837977774875,1435946.7594066
2007,"NW_middle","Eelpouts",1071.59515376905,44,62875.39,24.354435312933,1531294.61853043
2008,"NW_middle","Eelpouts",367.8103545858,44,62875.39,8.35932624058636,525595.897514101
2009,"NW_middle","Eelpouts",192.96970045615,44,62875.39,4.38567501036705,275751.026690082
2010,"NW_middle","Eelpouts",384.32491013,44,62875.39,8.73465704840909,549194.968434971
2011,"NW_middle","Eelpouts",1296.8927218425,44,62875.39,29.4748345873295,1853241.71986383
2012,"NW_middle","Eelpouts",1359.5099586146,44,62875.39,30.8979536048773,1942720.88310856
2013,"NW_middle","Eelpouts",1939.54974713025,44,62875.39,44.0806760711421,2771589.69943672
2014,"NW_middle","Eelpouts",2872.02417582855,44,62875.39,65.2732767233761,4104082.7305602
2015,"NW_middle","Eelpouts",1614.35216440455,44,62875.39,36.6898219182852,2306886.86214273
2016,"NW_middle","Eelpouts",3471.1388739573,44,62875.39,78.8895198626659,4960209.32827787
2017,"NW_middle","Eelpouts",1904.5881394994,44,62875.39,43.2860940795318,2721630.04682725
2018,"NW_middle","Eelpouts",1742.50033175115,44,62875.39,39.6022802670716,2490008.81668143
2019,"NW_middle","Eelpouts",2435.35062518155,44,62875.39,55.3488778450352,3480082.28056895
1982,"NW_outer","Eelpouts",3790.3622971889,56,88753.97,67.6850410212304,6007316.10024705
1983,"NW_outer","Eelpouts",3644.9928948311,58,88753.97,62.8447050832948,5577717.0696216
1984,"NW_outer","Eelpouts",818.0140990279,60,88753.97,13.6335683171317,1210033.31341165
1985,"NW_outer","Eelpouts",664.27869898,60,88753.97,11.0713116496667,982622.862015166
1986,"NW_outer","Eelpouts",411.33909175505,59,88753.97,6.97184901279746,618779.278126355
1987,"NW_outer","Eelpouts",1102.83038621045,53,88753.97,20.8081204945368,1846803.3021285
1988,"NW_outer","Eelpouts",2603.62731426195,60,88753.97,43.3937885710325,3851371.00901976
1989,"NW_outer","Eelpouts",2401.5577566692,59,88753.97,40.7043687571051,3612674.32353704
1990,"NW_outer","Eelpouts",2550.51763431895,60,88753.97,42.5086272386492,3772809.42668025
1991,"NW_outer","Eelpouts",2398.7364747971,59,88753.97,40.6565504202898,3608430.25630589
1992,"NW_outer","Eelpouts",3633.7349473222,60,88753.97,60.5622491220367,5375140.04170977
1993,"NW_outer","Eelpouts",5141.0822504332,60,88753.97,85.6847041738867,7604857.66370801
1994,"NW_outer","Eelpouts",4598.96940531185,60,88753.97,76.6494900885308,6802946.54383276
1995,"NW_outer","Eelpouts",2466.60216561065,60,88753.97,41.1100360935108,3648678.91014238
1996,"NW_outer","Eelpouts",2484.4077701811,60,88753.97,41.406796169685,3675017.54504034
1997,"NW_outer","Eelpouts",1941.846455398,61,88753.97,31.8335484491475,2825353.80404919
1998,"NW_outer","Eelpouts",3274.4482343076,60,88753.97,54.57413723846,4843671.33923816
1999,"NW_outer","Eelpouts",1418.74328793895,60,88753.97,23.6457214656492,2098651.65359058
2000,"NW_outer","Eelpouts",2162.55060693595,59,88753.97,36.6534001175585,3253134.77443178
2001,"NW_outer","Eelpouts",2950.16661689105,60,88753.97,49.1694436148508,4363983.32350916
2002,"NW_outer","Eelpouts",2004.22722634845,60,88753.97,33.4037871058075,2964718.71867523
2003,"NW_outer","Eelpouts",3170.1586529661,60,88753.97,52.835977549435,4689402.76634323
2004,"NW_outer","Eelpouts",3752.97079939075,59,88753.97,63.6096745659449,5645611.14813564
2005,"NW_outer","Eelpouts",3999.3545955603,58,88753.97,68.9543895786259,6119975.82402967
2006,"NW_outer","Eelpouts",4351.21302017755,60,88753.97,72.5202170029592,6436457.16427413
2007,"NW_outer","Eelpouts",3125.4149707132,60,88753.97,52.0902495118867,4623216.4424705
2008,"NW_outer","Eelpouts",2484.5871580458,60,88753.97,41.40978596743,3675282.9014597
2009,"NW_outer","Eelpouts",2414.4954269112,60,88753.97,40.24159044852,3571600.91142023
2010,"NW_outer","Eelpouts",2948.9244918279,60,88753.97,49.148741530465,4362145.93133265
2011,"NW_outer","Eelpouts",2781.6915139603,60,88753.97,46.3615252326717,4114769.41965478
2012,"NW_outer","Eelpouts",1754.41059876805,60,88753.97,29.2401766461342,2595181.76084569
2013,"NW_outer","Eelpouts",846.9879571749,60,88753.97,14.116465952915,1252892.39569104
2014,"NW_outer","Eelpouts",1940.6179203246,60,88753.97,32.34363200541,2870625.7446992
2015,"NW_outer","Eelpouts",1744.02784659905,60,88753.97,29.0671307766508,2579823.25293695
2016,"NW_outer","Eelpouts",1734.76490958545,60,88753.97,28.9127484930908,2566121.21237333
2017,"NW_outer","Eelpouts",3434.3263097225,60,88753.97,57.2387718287083,5080168.23772203
2018,"NW_outer","Eelpouts",2740.58179496655,60,88753.97,45.6763632494425,4053958.57355012
2019,"NW_outer","Eelpouts",2437.29127571785,60,88753.97,40.6215212619642,3605321.27943873
1982,"Pribs","Eelpouts",72.38300340645,38,33177.95,1.90481587911711,63197.8859965534
1983,"Pribs","Eelpouts",100.9083918917,39,33177.95,2.58739466388974,85844.4507888007
1984,"Pribs","Eelpouts",44.53439641075,39,33177.95,1.14190760027564,37886.1532665652
1985,"Pribs","Eelpouts",59.40728119315,39,33177.95,1.52326362033718,50538.7642323659
1986,"Pribs","Eelpouts",123.9841944872,39,33177.95,3.17908190992821,105475.420653502
1987,"Pribs","Eelpouts",326.58104368225,39,33177.95,8.37387291492949,277827.936877885
1988,"Pribs","Eelpouts",268.5599414436,39,33177.95,6.88615234470769,228468.418185095
1989,"Pribs","Eelpouts",648.62574878595,39,33177.95,16.63142945605,551796.734921354
1990,"Pribs","Eelpouts",560.1630695073,39,33177.95,14.3631556283923,476540.059281019
1991,"Pribs","Eelpouts",1096.3425251038,38,33177.95,28.8511190816789,957220.98633599
1992,"Pribs","Eelpouts",540.4684563616,39,33177.95,13.8581655477333,459785.523634419
1993,"Pribs","Eelpouts",657.14939035715,39,33177.95,16.8499843681321,559047.938866667
1994,"Pribs","Eelpouts",402.73934624125,39,33177.95,10.3266499036218,342617.074169869
1995,"Pribs","Eelpouts",165.07216949735,40,33177.95,4.12680423743375,136918.904649365
1996,"Pribs","Eelpouts",134.1821227956,40,33177.95,3.35455306989,111297.194025157
1997,"Pribs","Eelpouts",304.38043642665,39,33177.95,7.80462657504231,258941.510275425
1998,"Pribs","Eelpouts",289.35534375905,38,33177.95,7.61461430944868,252637.292828173
1999,"Pribs","Eelpouts",198.05235662265,40,33177.95,4.95130891556625,164274.279635211
2000,"Pribs","Eelpouts",265.6951716043,40,33177.95,6.6423792901075,220380.527968222
2001,"Pribs","Eelpouts",390.41050754005,39,33177.95,10.0105258343603,332128.725606113
2002,"Pribs","Eelpouts",359.59384678295,39,33177.95,9.22035504571667,305912.478689035
2003,"Pribs","Eelpouts",908.88492449025,39,33177.95,23.3047416535962,773203.553345931
2004,"Pribs","Eelpouts",376.4481520709,39,33177.95,9.65251671976667,320250.717102582
2005,"Pribs","Eelpouts",531.3794712168,39,33177.95,13.6251146465846,452053.372488652
2006,"Pribs","Eelpouts",344.31869830395,39,33177.95,8.82868457189615,292917.655292142
2007,"Pribs","Eelpouts",181.16271736135,39,33177.95,4.64519788106026,154118.143037923
2008,"Pribs","Eelpouts",115.1996251128,39,33177.95,2.95383654135385,98002.2410772108
2009,"Pribs","Eelpouts",221.4135490029,39,33177.95,5.67727048725385,188360.196362584
2010,"Pribs","Eelpouts",118.9124103125,39,33177.95,3.04903616185897,101160.769326349
2011,"Pribs","Eelpouts",634.14969170425,39,33177.95,16.2602485052372,539481.711894334
2012,"Pribs","Eelpouts",214.0912625256,39,33177.95,5.48951955193846,182131.005218237
2013,"Pribs","Eelpouts",521.88550437745,39,33177.95,13.3816795994218,443976.696665636
2014,"Pribs","Eelpouts",237.05562720515,39,33177.95,6.07834941551667,201667.172990541
2015,"Pribs","Eelpouts",412.9563005353,39,33177.95,10.5886230906487,351308.807470389
2016,"Pribs","Eelpouts",781.2776387357,39,33177.95,20.032759967582,664645.908566439
2017,"Pribs","Eelpouts",298.99336448975,39,33177.95,7.66649652537821,254358.638394172
2018,"Pribs","Eelpouts",177.71085996485,39,33177.95,4.55668871704744,151181.590419764
2019,"Pribs","Eelpouts",127.1696880846,39,33177.95,3.26076123293846,108185.373148371
1982,"SE_inner","Eelpouts",175.16681388365,57,78702.64,3.07310199795877,241861.24022863
1984,"SE_inner","Eelpouts",60.3341184941,58,78702.64,1.04024342231207,81869.9035785947
1986,"SE_inner","Eelpouts",28.1693307538,58,78702.64,0.485678116444828,38224.1499544354
1987,"SE_inner","Eelpouts",16.5852234909,58,78702.64,0.285952129153448,22505.1874779973
1988,"SE_inner","Eelpouts",63.53320208125,58,78702.64,1.09540003588362,86210.8746801357
1990,"SE_inner","Eelpouts",60.70648421325,58,78702.64,1.0466635209181,82375.18228795
1991,"SE_inner","Eelpouts",1.82921262035,58,78702.64,0.0315381486267241,2482.13555763556
1993,"SE_inner","Eelpouts",4.4738246257,58,78702.64,0.0771349073396552,6070.72084378624
1998,"SE_inner","Eelpouts",40.8460731926,58,78702.64,0.704242641251724,55425.7550670836
2000,"SE_inner","Eelpouts",6.9200227807,57,78702.64,0.121403908433333,9554.8081000216
2002,"SE_inner","Eelpouts",0.6849354834,58,78702.64,0.0118092324724138,929.417771952693
2003,"SE_inner","Eelpouts",182.7310021785,59,78702.64,3.09713563014407,243752.750530402
2004,"SE_inner","Eelpouts",132.95086972425,59,78702.64,2.25340457159746,177348.888772789
2012,"SE_inner","Eelpouts",1.78572465315,58,78702.64,0.0307883560887931,2423.12490544809
2013,"SE_inner","Eelpouts",1.8862905773,58,78702.64,0.0325222513327586,2559.58703863162
2014,"SE_inner","Eelpouts",19.0531656295,58,78702.64,0.328502855681034,25854.0419896364
2015,"SE_inner","Eelpouts",7.2951064978,58,78702.64,0.125777698237931,9899.03690444852
2018,"SE_inner","Eelpouts",1.56828481715,58,78702.64,0.0270393933991379,2128.07164451073
1982,"SE_middle","Eelpouts",620.9157596857,68,94983.17,9.131114113025,867302.164086853
1983,"SE_middle","Eelpouts",245.3156229752,69,94983.17,3.55529888369855,337693.55827115
1984,"SE_middle","Eelpouts",197.03582538935,69,94983.17,2.85559167230942,271233.14926155
1985,"SE_middle","Eelpouts",125.4301693966,68,94983.17,1.84456131465588,175202.280925383
1986,"SE_middle","Eelpouts",227.25996259335,68,94983.17,3.34205827343162,317439.289135262
1987,"SE_middle","Eelpouts",601.6234102366,68,94983.17,8.84740309171471,840354.391918864
1988,"SE_middle","Eelpouts",588.02526649275,66,94983.17,8.90947373473864,846250.058357215
1989,"SE_middle","Eelpouts",638.0065307953,67,94983.17,9.52248553425821,904475.862322988
1990,"SE_middle","Eelpouts",827.4401159185,68,94983.17,12.1682369988015,1155777.72345745
1991,"SE_middle","Eelpouts",785.08555386365,68,94983.17,11.5453757921125,1096616.39157611
1992,"SE_middle","Eelpouts",605.8036910837,68,94983.17,8.90887781005441,846193.455541626
1993,"SE_middle","Eelpouts",421.78163987895,69,94983.17,6.11277738955,580610.973963784
1994,"SE_middle","Eelpouts",240.7928743864,69,94983.17,3.48975180270145,331467.688733798
1995,"SE_middle","Eelpouts",106.4965956769,69,94983.17,1.54342892285362,146599.771762323
1996,"SE_middle","Eelpouts",335.98531658925,69,94983.17,4.86935241433696,462506.528160878
1997,"SE_middle","Eelpouts",587.98721452145,69,94983.17,8.5215538336442,809404.196445179
1998,"SE_middle","Eelpouts",1126.56938030575,69,94983.17,16.3270924681993,1550798.99951269
1999,"SE_middle","Eelpouts",787.37954413345,69,94983.17,11.4112977410645,1083881.23326014
2000,"SE_middle","Eelpouts",974.6903728577,69,94983.17,14.1259474327203,1341727.26641313
2001,"SE_middle","Eelpouts",1729.77466534925,69,94983.17,25.0691980485399,2381151.90000813
2002,"SE_middle","Eelpouts",1091.44197479995,69,94983.17,15.8179996347819,1502443.74837043
2003,"SE_middle","Eelpouts",850.2930426821,68,94983.17,12.5043094512074,1187698.95033663
2004,"SE_middle","Eelpouts",883.9364213072,68,94983.17,12.9990650192235,1234692.40256196
2005,"SE_middle","Eelpouts",796.5582232106,69,94983.17,11.5443220755159,1096516.30623348
2006,"SE_middle","Eelpouts",651.4443126601,69,94983.17,9.44122192261015,896757.186883006
2007,"SE_middle","Eelpouts",217.46429798155,69,94983.17,3.15165649248623,299354.324407423
2008,"SE_middle","Eelpouts",191.3035677128,69,94983.17,2.77251547409855,263342.308603933
2009,"SE_middle","Eelpouts",131.33637894195,69,94983.17,1.90342578176739,180793.414611995
2010,"SE_middle","Eelpouts",207.86976521805,69,94983.17,3.01260529301522,286146.800689364
2011,"SE_middle","Eelpouts",1127.3440097215,69,94983.17,16.338318981471,1551865.32933129
2012,"SE_middle","Eelpouts",232.72857446875,69,94983.17,3.37287789085145,320366.634095985
