LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,WTCPUE,NUMCPUE,COMMON,SCIENTIFIC,SID,BOT_DEPTH,BOT_TEMP,SURF_TEMP,VESSEL,CRUISE,HAUL       
58.00409,-159.64024,J-14,10,2017,6/5/2017 13:49,0.9302,0.719,Pacific halibut,Hippoglossus stenolepis,10120,42,4,4.1,94,201701,8
58.31651,-159.55749,K-14,10,2017,6/5/2017 17:25,1.6308,1.3248,Pacific halibut,Hippoglossus stenolepis,10120,24,5.7,6.2,94,201701,9
58.28696,-159.97341,K-13,10,2017,6/6/2017 7:03,1.5399,1.6026,Pacific halibut,Hippoglossus stenolepis,10120,42,4.8,4.9,94,201701,10
58.28478,-160.7882,K-12,10,2017,6/6/2017 10:54,7.3762,6.4674,Pacific halibut,Hippoglossus stenolepis,10120,31,6.2,6.3,94,201701,11
58.01869,-160.85901,J-12,10,2017,6/6/2017 13:11,3.7376,2.8881,Pacific halibut,Hippoglossus stenolepis,10120,45,3.2,3.5,94,201701,12
57.6788,-160.90221,I-12,31,2017,6/6/2017 15:49,2.108,2.6497,Pacific halibut,Hippoglossus stenolepis,10120,56,2.9,4,94,201701,13
57.35487,-160.9441,H-12,31,2017,6/6/2017 18:16,4.5712,2.9954,Pacific halibut,Hippoglossus stenolepis,10120,59,3.3,4.9,94,201701,14
56.32538,-161.61699,E-11,10,2017,6/7/2017 6:59,1.0703,0.8047,Pacific halibut,Hippoglossus stenolepis,10120,66,2.9,6.1,94,201701,15
56.66427,-161.57534,F-11,31,2017,6/7/2017 9:44,0.1904,0.2751,Pacific halibut,Hippoglossus stenolepis,10120,90,1.8,6.2,94,201701,16
56.99323,-161.58334,G-11,31,2017,6/7/2017 12:44,0.9944,0.6391,Pacific halibut,Hippoglossus stenolepis,10120,70,2,5.7,94,201701,17
56.99723,-160.97261,G-12,31,2017,6/7/2017 15:36,0.5551,0.2103,Pacific halibut,Hippoglossus stenolepis,10120,64,3.2,4.9,94,201701,18
57.32102,-161.53523,H-11,31,2017,6/8/2017 7:02,2.7195,1.1229,Pacific halibut,Hippoglossus stenolepis,10120,57,3.2,6,94,201701,19
57.99216,-161.47276,J-11,10,2017,6/8/2017 12:18,4.8828,2.0967,Pacific halibut,Hippoglossus stenolepis,10120,56,3,3.3,94,201701,21
58.21314,-161.54437,K-11,10,2017,6/8/2017 14:47,1.5742,0.6143,Pacific halibut,Hippoglossus stenolepis,10120,40,4.2,4.8,94,201701,22
58.32386,-162.05817,K-10,10,2017,6/8/2017 17:03,9.0741,2.2825,Pacific halibut,Hippoglossus stenolepis,10120,47,4.9,5,94,201701,23
58.01066,-162.14273,J-10,10,2017,6/9/2017 7:03,7.5243,2.177,Pacific halibut,Hippoglossus stenolepis,10120,39,3.7,3.7,94,201701,24
57.67614,-162.12258,I-10,10,2017,6/9/2017 9:46,4.3307,2.6149,Pacific halibut,Hippoglossus stenolepis,10120,48,3.6,4.3,94,201701,25
57.3506,-162.13087,H-10,10,2017,6/9/2017 12:21,4.0272,4.1157,Pacific halibut,Hippoglossus stenolepis,10120,51,3.5,4.6,94,201701,26
57.00487,-162.16476,G-10,31,2017,6/9/2017 14:57,5.6435,3.0748,Pacific halibut,Hippoglossus stenolepis,10120,61,3,5.3,94,201701,27
56.6736,-162.18072,F-10,31,2017,6/9/2017 18:02,3.6989,1.0878,Pacific halibut,Hippoglossus stenolepis,10120,71,1.4,6.5,94,201701,28
55.65785,-162.83204,C-09,10,2017,6/10/2017 7:18,3.3068,4.5064,Pacific halibut,Hippoglossus stenolepis,10120,53,3,7,94,201701,29
55.97655,-162.81395,D-09,31,2017,6/10/2017 10:26,0.4804,0.4063,Pacific halibut,Hippoglossus stenolepis,10120,80,2,7.4,94,201701,30
56.32133,-162.81038,E-09,31,2017,6/10/2017 13:38,0.4499,0.1999,Pacific halibut,Hippoglossus stenolepis,10120,78,1.1,6.8,94,201701,31
56.32062,-162.21122,E-10,31,2017,6/10/2017 16:39,4.0335,1.2478,Pacific halibut,Hippoglossus stenolepis,10120,76,2.3,7.1,94,201701,32
56.98609,-162.79634,G-09,31,2017,6/11/2017 9:48,0.8059,0.4146,Pacific halibut,Hippoglossus stenolepis,10120,61,0.9,5.2,94,201701,34
57.31751,-162.75871,H-09,10,2017,6/11/2017 12:27,3.3355,1.5099,Pacific halibut,Hippoglossus stenolepis,10120,50,2.6,5,94,201701,35
57.63772,-162.77242,I-09,10,2017,6/11/2017 15:03,17.0753,16.1552,Pacific halibut,Hippoglossus stenolepis,10120,44,3.9,4.7,94,201701,36
57.98653,-162.75753,J-09,10,2017,6/11/2017 17:50,13.1119,2.6813,Pacific halibut,Hippoglossus stenolepis,10120,40,3.9,4.3,94,201701,37
58.32367,-162.72302,K-09,10,2017,6/12/2017 7:04,6.0274,2.4893,Pacific halibut,Hippoglossus stenolepis,10120,32,5,5,94,201701,38
58.65851,-162.69014,L-09,10,2017,6/12/2017 9:38,9.5156,7.4007,Pacific halibut,Hippoglossus stenolepis,10120,23,6.1,6,94,201701,39
58.67593,-163.3357,L-08,10,2017,6/12/2017 12:23,1.3566,1.0697,Pacific halibut,Hippoglossus stenolepis,10120,32,4.9,5,94,201701,40
58.98219,-163.35851,M-08,10,2017,6/12/2017 15:04,1.674,0.6908,Pacific halibut,Hippoglossus stenolepis,10120,23,5.8,6,94,201701,41
58.9988,-163.98184,M-07,10,2017,6/12/2017 17:46,0.7311,0.4073,Pacific halibut,Hippoglossus stenolepis,10120,29,5.9,6.1,94,201701,42
59.35298,-163.98499,N-07,10,2017,6/13/2017 11:45,1.2091,0.2174,Pacific halibut,Hippoglossus stenolepis,10120,22,8.2,9.8,94,201701,43
59.34262,-164.6242,N-06,10,2017,6/13/2017 14:26,11.1528,6.1119,Pacific halibut,Hippoglossus stenolepis,10120,23,8.1,8.6,94,201701,44
59.32794,-165.32965,N-05,20,2017,6/13/2017 17:11,1.4206,1.0984,Pacific halibut,Hippoglossus stenolepis,10120,22,6.4,6.7,94,201701,45
59.33552,-166.62837,N-03,20,2017,6/14/2017 12:01,1.0123,1.381,Pacific halibut,Hippoglossus stenolepis,10120,28,4.8,5.1,94,201701,46
59.66561,-166.61909,O-03,20,2017,6/14/2017 14:51,7.1655,5.0454,Pacific halibut,Hippoglossus stenolepis,10120,28,5.6,6.6,94,201701,47
59.66179,-165.93837,O-04,20,2017,6/15/2017 6:58,3.55,2.875,Pacific halibut,Hippoglossus stenolepis,10120,23,6.5,6.3,94,201701,49
59.34411,-165.95509,N-04,20,2017,6/15/2017 9:26,7.7585,2.1609,Pacific halibut,Hippoglossus stenolepis,10120,24,5.8,5.9,94,201701,50
59.01542,-165.92538,M-04,20,2017,6/15/2017 12:02,10.1759,5.2748,Pacific halibut,Hippoglossus stenolepis,10120,30,5.1,5.2,94,201701,51
59.01172,-165.31337,M-05,10,2017,6/15/2017 14:40,4.2664,2.1959,Pacific halibut,Hippoglossus stenolepis,10120,28,5.1,5.1,94,201701,52
58.99631,-164.68905,M-06,10,2017,6/15/2017 17:16,7.1819,4.8822,Pacific halibut,Hippoglossus stenolepis,10120,28,6,6,94,201701,53
58.65451,-164.00364,L-07,10,2017,6/16/2017 6:57,0.4436,0.2083,Pacific halibut,Hippoglossus stenolepis,10120,34,5.5,4.8,94,201701,54
58.66706,-164.63201,L-06,10,2017,6/16/2017 9:34,2.2667,1.3051,Pacific halibut,Hippoglossus stenolepis,10120,37,4.4,4.7,94,201701,55
58.67084,-165.28989,L-05,10,2017,6/16/2017 12:07,3.3805,1.3603,Pacific halibut,Hippoglossus stenolepis,10120,40,3.2,5.2,94,201701,56
58.34674,-165.29036,K-05,10,2017,6/16/2017 14:48,1.9444,0.2048,Pacific halibut,Hippoglossus stenolepis,10120,45,2.7,6.5,94,201701,57
58.33472,-164.64958,K-06,10,2017,6/16/2017 17:29,2.244,0.4174,Pacific halibut,Hippoglossus stenolepis,10120,44,3,7.1,94,201701,58
58.31965,-163.98744,K-07,10,2017,6/17/2017 7:02,5.2248,2.0347,Pacific halibut,Hippoglossus stenolepis,10120,41,4.1,5.6,94,201701,59
58.33929,-163.40186,K-08,10,2017,6/17/2017 9:38,13.8229,4.2781,Pacific halibut,Hippoglossus stenolepis,10120,36,4.8,5.5,94,201701,60
58.01233,-163.37604,J-08,10,2017,6/17/2017 12:18,2.4473,1.4347,Pacific halibut,Hippoglossus stenolepis,10120,44,4,5.9,94,201701,61
58.01343,-163.99595,J-07,10,2017,6/17/2017 14:57,8.0078,4.679,Pacific halibut,Hippoglossus stenolepis,10120,47,3.5,7,94,201701,62
57.67997,-164.00665,I-07,10,2017,6/18/2017 7:07,1.5405,0.6469,Pacific halibut,Hippoglossus stenolepis,10120,52,2.2,7.5,94,201701,63
57.67144,-163.39127,I-08,10,2017,6/18/2017 9:56,4.0588,2.1147,Pacific halibut,Hippoglossus stenolepis,10120,46,3.3,7.5,94,201701,64
57.34366,-163.39394,H-08,10,2017,6/18/2017 12:32,0.8117,0.465,Pacific halibut,Hippoglossus stenolepis,10120,53,1.6,7.2,94,201701,65
57.0148,-163.38573,G-08,31,2017,6/18/2017 15:08,0.7955,0.4161,Pacific halibut,Hippoglossus stenolepis,10120,66,0.6,8.3,94,201701,66
56.68037,-163.39357,F-08,31,2017,6/18/2017 17:40,3.8299,0.3937,Pacific halibut,Hippoglossus stenolepis,10120,75,0.8,9,94,201701,67
56.31995,-163.40732,E-08,31,2017,6/19/2017 8:07,0.5943,0.2029,Pacific halibut,Hippoglossus stenolepis,10120,86,1.3,9.1,94,201701,69
55.68082,-163.41246,C-08,31,2017,6/19/2017 13:03,2.7829,1.5951,Pacific halibut,Hippoglossus stenolepis,10120,82,2.3,9.6,94,201701,71
55.35088,-163.41351,B-08,31,2017,6/19/2017 15:40,2.535,1.0362,Pacific halibut,Hippoglossus stenolepis,10120,54,3.3,8.9,94,201701,72
54.68654,-165.16644,Z-05,31,2017,6/23/2017 7:16,4.6839,3.2326,Pacific halibut,Hippoglossus stenolepis,10120,85,6.1,6.7,94,201701,73
54.9776,-165.16014,A-05,50,2017,6/23/2017 10:41,4.8333,2.3224,Pacific halibut,Hippoglossus stenolepis,10120,110,4.8,8.6,94,201701,74
55.01002,-164.59813,A-06,31,2017,6/23/2017 13:37,22.608,13.8921,Pacific halibut,Hippoglossus stenolepis,10120,62,5.7,9.7,94,201701,75
55.33005,-164.56256,B-06,31,2017,6/23/2017 16:31,10.3838,3.3656,Pacific halibut,Hippoglossus stenolepis,10120,102,4.8,9.7,94,201701,76
55.32188,-165.16088,B-05,50,2017,6/24/2017 7:11,3.5078,1.1442,Pacific halibut,Hippoglossus stenolepis,10120,112,4.7,10,94,201701,77
55.65586,-165.17059,C-05,31,2017,6/24/2017 9:59,2.5981,0.599,Pacific halibut,Hippoglossus stenolepis,10120,109,4.2,9.9,94,201701,78
56.31814,-165.19134,E-05,31,2017,6/24/2017 17:09,2.1162,0.3722,Pacific halibut,Hippoglossus stenolepis,10120,87,1.7,9.9,94,201701,81
56.65143,-165.21025,F-05,31,2017,6/25/2017 7:10,0.6766,0.1898,Pacific halibut,Hippoglossus stenolepis,10120,77,1.3,9.2,94,201701,82
56.9888,-165.20943,G-05,31,2017,6/25/2017 9:58,0.8004,0.2044,Pacific halibut,Hippoglossus stenolepis,10120,72,0.4,8.8,94,201701,83
57.31585,-165.22782,H-05,31,2017,6/25/2017 12:41,1.1024,0.1982,Pacific halibut,Hippoglossus stenolepis,10120,68,0.2,8.5,94,201701,84
57.65477,-165.25458,I-05,31,2017,6/25/2017 15:31,1.2942,0.3863,Pacific halibut,Hippoglossus stenolepis,10120,61,1.2,7.9,94,201701,85
57.65289,-164.62199,I-06,10,2017,6/26/2017 7:10,1.053,0.206,Pacific halibut,Hippoglossus stenolepis,10120,54,1.8,8.1,94,201701,86
57.98976,-164.61172,J-06,10,2017,6/26/2017 9:46,1.5955,1.1758,Pacific halibut,Hippoglossus stenolepis,10120,46,3.3,5.7,94,201701,87
58.00483,-165.228,J-05,10,2017,6/26/2017 12:43,0.2495,0.2024,Pacific halibut,Hippoglossus stenolepis,10120,51,2.9,6.3,94,201701,88
57.99561,-165.88387,J-04,10,2017,6/26/2017 15:30,1.957,0.3994,Pacific halibut,Hippoglossus stenolepis,10120,56,2.2,7.2,94,201701,89
57.98952,-166.51485,J-03,31,2017,6/26/2017 17:57,2.6675,0.5803,Pacific halibut,Hippoglossus stenolepis,10120,61,0.8,7.4,94,201701,90
58.32165,-166.55836,K-03,10,2017,6/27/2017 7:08,9.6859,1.0559,Pacific halibut,Hippoglossus stenolepis,10120,48,3.2,5.9,94,201701,91
58.32953,-165.94084,K-04,10,2017,6/27/2017 10:02,9.4077,2.7573,Pacific halibut,Hippoglossus stenolepis,10120,45,3.7,5.1,94,201701,92
58.65143,-165.9342,L-04,10,2017,6/27/2017 12:27,12.4977,1.3601,Pacific halibut,Hippoglossus stenolepis,10120,38,5.1,5.3,94,201701,93
58.65641,-166.5513,L-03,20,2017,6/27/2017 15:10,4.2266,0.851,Pacific halibut,Hippoglossus stenolepis,10120,42,4,4.3,94,201701,94
58.9931,-166.59119,M-03,20,2017,6/27/2017 17:52,7.9527,3.3656,Pacific halibut,Hippoglossus stenolepis,10120,34,4.9,5,94,201701,95
59.67831,-167.28811,O-02,20,2017,6/28/2017 7:00,11.6895,6.3709,Pacific halibut,Hippoglossus stenolepis,10120,31,6.4,6.3,94,201701,96
59.351,-167.28218,N-02,20,2017,6/28/2017 9:46,12.0516,8.3114,Pacific halibut,Hippoglossus stenolepis,10120,32,5.2,5.2,94,201701,97
59.01425,-167.24119,M-02,20,2017,6/28/2017 12:41,2.4133,1.0533,Pacific halibut,Hippoglossus stenolepis,10120,41,4.1,4.2,94,201701,98
58.68272,-167.2172,L-02,20,2017,6/28/2017 15:26,0.7276,0.4015,Pacific halibut,Hippoglossus stenolepis,10120,44,4,6.3,94,201701,99
57.68035,-167.77004,I-01,31,2017,6/29/2017 9:40,0.2266,0.2104,Pacific halibut,Hippoglossus stenolepis,10120,69,0.4,7.6,94,201701,102
57.34477,-167.73532,H-01,31,2017,6/29/2017 12:27,3.6603,0.4448,Pacific halibut,Hippoglossus stenolepis,10120,74,1.5,8.4,94,201701,103
56.67699,-167.68474,F-01,31,2017,6/29/2017 17:49,1.0058,0.1967,Pacific halibut,Hippoglossus stenolepis,10120,102,1.5,8.7,94,201701,105
56.01294,-167.62622,D-01,50,2017,6/30/2017 9:53,2.3053,0.4059,Pacific halibut,Hippoglossus stenolepis,10120,133,4.4,8.6,94,201701,107
55.35203,-167.55913,B-01,50,2017,6/30/2017 16:00,2.2496,0.4162,Pacific halibut,Hippoglossus stenolepis,10120,147,4.3,7.3,94,201701,109
55.65603,-168.18081,C-18,50,2017,7/1/2017 7:04,1.2001,0.1988,Pacific halibut,Hippoglossus stenolepis,10120,135,4.4,8.5,94,201701,110
55.99872,-168.22496,D-18,50,2017,7/1/2017 9:51,0.5335,0.2019,Pacific halibut,Hippoglossus stenolepis,10120,151,4.5,8.5,94,201701,111
56.32258,-168.24148,E-18,50,2017,7/1/2017 12:23,0.756,0.4378,Pacific halibut,Hippoglossus stenolepis,10120,154,4.4,9.1,94,201701,112
56.82948,-168.60543,GF1918,32,2017,7/1/2017 17:44,2.59,0.8635,Pacific halibut,Hippoglossus stenolepis,10120,97,2.3,7.6,94,201701,114
57.15421,-168.64241,HG1918,32,2017,7/2/2017 9:43,2.7867,0.6562,Pacific halibut,Hippoglossus stenolepis,10120,76,2.7,8.2,94,201701,116
57.32404,-168.36143,H-18,32,2017,7/2/2017 12:19,4.0054,0.6557,Pacific halibut,Hippoglossus stenolepis,10120,74,2.3,8.5,94,201701,117
57.49323,-168.76615,IH1918,42,2017,7/2/2017 14:45,2.5288,0.4364,Pacific halibut,Hippoglossus stenolepis,10120,71,2.3,8.2,94,201701,118
57.66349,-168.41446,I-18,42,2017,7/2/2017 17:04,2.6808,0.6664,Pacific halibut,Hippoglossus stenolepis,10120,71,1.6,8.7,94,201701,119
57.50306,-169.35237,IH2019,42,2017,7/3/2017 11:15,1.448,0.4062,Pacific halibut,Hippoglossus stenolepis,10120,70,2.2,8,94,201701,122
57.34526,-168.98932,H-19,42,2017,7/3/2017 13:53,0.7038,0.4661,Pacific halibut,Hippoglossus stenolepis,10120,70,2.5,8.1,94,201701,123
57.17993,-169.31425,HG2019,42,2017,7/3/2017 16:25,7.4143,1.5615,Pacific halibut,Hippoglossus stenolepis,10120,73,3,7.4,94,201701,124
57.0132,-168.9407,G-19,32,2017,7/4/2017 6:58,1.0695,0.2092,Pacific halibut,Hippoglossus stenolepis,10120,80,2.8,8.1,94,201701,125
56.84154,-169.28896,GF2019,32,2017,7/4/2017 9:24,9.9115,1.7607,Pacific halibut,Hippoglossus stenolepis,10120,80,4.1,5.5,94,201701,126
56.99145,-169.53749,G-20,42,2017,7/4/2017 11:44,3.8619,0.8292,Pacific halibut,Hippoglossus stenolepis,10120,60,3.9,5.7,94,201701,127
56.83444,-169.86927,GF2120,42,2017,7/4/2017 14:05,8.1778,2.0468,Pacific halibut,Hippoglossus stenolepis,10120,72,4.5,8.5,94,201701,128
57.09998,-170.45849,HG2221,42,2017,7/6/2017 13:30,13.2316,4.888,Pacific halibut,Hippoglossus stenolepis,10120,47,5.5,7.8,94,201701,129
57.02604,-170.21272,G-21,42,2017,7/6/2017 16:36,4.9247,2.296,Pacific halibut,Hippoglossus stenolepis,10120,66,4.9,7,94,201701,130
56.32335,-170.6617,E-22,61,2017,7/7/2017 7:10,7.7846,1.7817,Pacific halibut,Hippoglossus stenolepis,10120,121,4.5,7.1,94,201701,131
56.65814,-170.71913,F-22,61,2017,7/7/2017 10:07,1.5184,0.3854,Pacific halibut,Hippoglossus stenolepis,10120,114,4.4,8.3,94,201701,132
56.82501,-170.46607,GF2221,42,2017,7/7/2017 12:59,3.9608,0.9768,Pacific halibut,Hippoglossus stenolepis,10120,101,3.9,8.1,94,201701,133
56.98716,-170.77862,G-22,42,2017,7/7/2017 15:11,6.0244,0.9699,Pacific halibut,Hippoglossus stenolepis,10120,96,3.9,8.2,94,201701,134
57.32315,-170.85282,H-22,42,2017,7/7/2017 17:43,3.9224,0.6212,Pacific halibut,Hippoglossus stenolepis,10120,83,4.8,8.3,94,201701,135
56.65902,-171.34949,F-23,61,2017,7/9/2017 7:05,1.716,0.42,Pacific halibut,Hippoglossus stenolepis,10120,120,4.4,7.6,94,201701,140
56.98777,-171.3965,G-23,61,2017,7/9/2017 9:43,0.8016,0.2047,Pacific halibut,Hippoglossus stenolepis,10120,109,4.4,8.5,94,201701,141
56.99424,-172.01712,G-24,61,2017,7/9/2017 12:33,2.2093,0.4199,Pacific halibut,Hippoglossus stenolepis,10120,117,4.4,8.3,94,201701,142
57.3227,-172.10025,H-24,61,2017,7/9/2017 15:27,3.3184,0.617,Pacific halibut,Hippoglossus stenolepis,10120,108,4.1,8.4,94,201701,143
58.3295,-172.27984,K-24,61,2017,7/10/2017 9:53,9.4415,0.8874,Pacific halibut,Hippoglossus stenolepis,10120,103,3.1,8.5,94,201701,146
58.65359,-171.0812,L-22,41,2017,7/11/2017 7:00,2.2955,0.2037,Pacific halibut,Hippoglossus stenolepis,10120,83,1.1,8.5,94,201701,149
58.68926,-170.44146,L-21,41,2017,7/11/2017 14:45,0.2011,0.2148,Pacific halibut,Hippoglossus stenolepis,10120,73,1.1,9.3,94,201701,152
56.34149,-169.29269,E-20,50,2017,7/17/2017 11:47,1.7042,0.383,Pacific halibut,Hippoglossus stenolepis,10120,137,4,9.3,94,201701,154
56.3443,-170.06214,E-21,50,2017,7/17/2017 15:16,1.1117,0.1999,Pacific halibut,Hippoglossus stenolepis,10120,110,3.9,7.9,94,201701,155
56.66562,-171.95337,F-24,61,2017,7/18/2017 7:38,1.8625,0.2107,Pacific halibut,Hippoglossus stenolepis,10120,126,4.1,9,94,201701,156
56.98947,-172.64328,G-25,61,2017,7/18/2017 11:39,3.4336,0.6114,Pacific halibut,Hippoglossus stenolepis,10120,122,4.4,8.7,94,201701,157
57.3506,-172.82252,H-25,61,2017,7/18/2017 14:44,3.7839,0.9595,Pacific halibut,Hippoglossus stenolepis,10120,118,4.4,9,94,201701,158
57.65216,-172.79043,I-25,61,2017,7/18/2017 17:31,2.6664,0.6116,Pacific halibut,Hippoglossus stenolepis,10120,119,4.4,9.3,94,201701,159
57.99205,-172.85745,J-25,61,2017,7/19/2017 7:40,0.9892,0.202,Pacific halibut,Hippoglossus stenolepis,10120,109,3.6,9.1,94,201701,160
58.32196,-172.93826,K-25,61,2017,7/19/2017 10:28,3.2606,0.585,Pacific halibut,Hippoglossus stenolepis,10120,109,3.5,9.1,94,201701,161
58.65642,-172.97899,L-25,61,2017,7/19/2017 13:05,3.3399,0.5706,Pacific halibut,Hippoglossus stenolepis,10120,112,3.3,9.1,94,201701,162
58.99063,-173.07088,M-25,61,2017,7/19/2017 15:44,1.834,0.2002,Pacific halibut,Hippoglossus stenolepis,10120,107,3,9.2,94,201701,163
59.00534,-172.45379,M-24,41,2017,7/19/2017 18:23,0.3483,0.1942,Pacific halibut,Hippoglossus stenolepis,10120,98,2.7,9.1,94,201701,164
59.32196,-171.19068,N-22,41,2017,7/20/2017 13:33,3.5576,0.204,Pacific halibut,Hippoglossus stenolepis,10120,75,-0.2,10,94,201701,167
59.33006,-172.4683,N-24,43,2017,7/21/2017 7:32,1.2154,0.2014,Pacific halibut,Hippoglossus stenolepis,10120,88,1,9.3,94,201701,170
59.3298,-173.13418,N-25,43,2017,7/21/2017 10:11,2.2057,0.1957,Pacific halibut,Hippoglossus stenolepis,10120,100,2.4,10.1,94,201701,171
59.65941,-173.21878,O-25,43,2017,7/21/2017 14:32,1.0104,0.1895,Pacific halibut,Hippoglossus stenolepis,10120,95,1,12.9,94,201701,173
59.677,-174.46019,O-27,62,2017,7/25/2017 15:40,2.2146,0.1965,Pacific halibut,Hippoglossus stenolepis,10120,115,2.6,9.8,94,201701,192
59.34241,-174.43489,N-27,62,2017,7/25/2017 18:22,6.0891,0.9926,Pacific halibut,Hippoglossus stenolepis,10120,120,3,10.1,94,201701,193
58.99964,-174.33945,M-27,61,2017,7/26/2017 7:35,0.3964,0.1969,Pacific halibut,Hippoglossus stenolepis,10120,128,3.4,10,94,201701,194
59.01069,-174.97779,M-28,61,2017,7/26/2017 10:20,0.7557,0.1843,Pacific halibut,Hippoglossus stenolepis,10120,130,3.2,10.3,94,201701,195
59.00121,-176.28683,M-30,61,2017,7/26/2017 15:54,2.214,0.5501,Pacific halibut,Hippoglossus stenolepis,10120,135,3.1,12,94,201701,197
59.66879,-175.8888,O-29,61,2017,7/28/2017 10:58,0.313,0.1853,Pacific halibut,Hippoglossus stenolepis,10120,138,3.1,10.2,94,201701,199
59.9819,-175.94434,P-29,61,2017,7/28/2017 14:05,1.8396,0.1871,Pacific halibut,Hippoglossus stenolepis,10120,130,2.9,10.3,94,201701,200
60.33185,-176.0002,Q-29,61,2017,7/29/2017 7:37,0.8302,0.185,Pacific halibut,Hippoglossus stenolepis,10120,121,2.7,10.1,94,201701,202
60.34161,-176.69,Q-30,61,2017,7/29/2017 10:22,0.5295,0.2004,Pacific halibut,Hippoglossus stenolepis,10120,137,2.6,10.7,94,201701,203
60.99147,-176.27536,S-29,90,2017,7/29/2017 18:13,0.7245,0.2032,Pacific halibut,Hippoglossus stenolepis,10120,112,1.9,11.5,94,201701,206
61.31912,-175.62826,T-28,90,2017,7/30/2017 10:18,0.8682,0.2819,Pacific halibut,Hippoglossus stenolepis,10120,97,0.8,10.5,94,201701,208
56.66932,-159.77746,F-14,10,2017,6/4/2017 7:35,4.7215,4.6455,Pacific halibut,Hippoglossus stenolepis,10120,39,4.8,5.1,162,201701,2
57.00142,-159.69203,G-14,10,2017,6/4/2017 12:13,7.845,3.8425,Pacific halibut,Hippoglossus stenolepis,10120,56,3.7,3.9,162,201701,3
57.33052,-159.64713,H-14,10,2017,6/4/2017 16:10,1.4326,1.4795,Pacific halibut,Hippoglossus stenolepis,10120,54,3.4,3.7,162,201701,4
57.32635,-159.0633,H-15,10,2017,6/5/2017 7:13,0.4313,0.2269,Pacific halibut,Hippoglossus stenolepis,10120,49,3.8,4,162,201701,5
57.64943,-159.01447,I-15,10,2017,6/5/2017 9:58,4.6394,4.4244,Pacific halibut,Hippoglossus stenolepis,10120,48,4,4.1,162,201701,6
57.67285,-159.60909,I-14,10,2017,6/5/2017 12:43,7.3766,3.9097,Pacific halibut,Hippoglossus stenolepis,10120,49,3.4,3.5,162,201701,7
57.65211,-160.24439,I-13,31,2017,6/5/2017 15:12,6.0295,4.3414,Pacific halibut,Hippoglossus stenolepis,10120,53,3.3,3.5,162,201701,8
57.97526,-160.22333,J-13,10,2017,6/5/2017 17:51,6.9179,6.0796,Pacific halibut,Hippoglossus stenolepis,10120,50,3.3,3.7,162,201701,9
57.34774,-160.29869,H-13,31,2017,6/6/2017 6:59,4.7703,3.2738,Pacific halibut,Hippoglossus stenolepis,10120,62,3.6,3.6,162,201701,10
57.00806,-160.33793,G-13,31,2017,6/6/2017 9:44,0.1174,0.217,Pacific halibut,Hippoglossus stenolepis,10120,64,3.6,4.3,162,201701,11
56.67948,-160.35199,F-13,31,2017,6/6/2017 12:22,1.4192,1.4435,Pacific halibut,Hippoglossus stenolepis,10120,59,3.4,5.3,162,201701,12
56.67107,-160.98164,F-12,31,2017,6/6/2017 15:01,2.8571,1.529,Pacific halibut,Hippoglossus stenolepis,10120,66,2.9,5.5,162,201701,13
56.34861,-160.97008,E-12,10,2017,6/6/2017 17:53,13.6548,5.077,Pacific halibut,Hippoglossus stenolepis,10120,53,4,6.1,162,201701,14
55.98863,-162.26103,D-10,31,2017,6/7/2017 7:04,2.5247,1.8986,Pacific halibut,Hippoglossus stenolepis,10120,71,2.9,5.8,162,201701,15
55.32024,-164.03909,B-07,31,2017,6/18/2017 7:00,12.4813,5.6933,Pacific halibut,Hippoglossus stenolepis,10120,78,4.7,9.3,162,201701,16
55.98589,-164.03443,D-07,31,2017,6/18/2017 12:53,2.6191,0.3922,Pacific halibut,Hippoglossus stenolepis,10120,91,1.9,9.5,162,201701,18
56.65495,-164.02061,F-07,31,2017,6/18/2017 18:13,2.4041,0.5771,Pacific halibut,Hippoglossus stenolepis,10120,75,0.4,8.9,162,201701,20
57.31313,-163.99344,H-07,31,2017,6/19/2017 9:46,1.961,0.4179,Pacific halibut,Hippoglossus stenolepis,10120,62,0,7.8,162,201701,22
57.01501,-164.6071,G-06,31,2017,6/19/2017 15:08,3.1039,0.8539,Pacific halibut,Hippoglossus stenolepis,10120,70,0,8.3,162,201701,24
56.68511,-164.5831,F-06,31,2017,6/19/2017 17:47,2.4444,0.8438,Pacific halibut,Hippoglossus stenolepis,10120,75,1.4,8.9,162,201701,25
56.34095,-164.5801,E-06,31,2017,6/20/2017 7:00,2.1732,0.6041,Pacific halibut,Hippoglossus stenolepis,10120,87,1.6,9.2,162,201701,26
56.00439,-164.59015,D-06,31,2017,6/20/2017 9:50,2.3473,0.3637,Pacific halibut,Hippoglossus stenolepis,10120,92,2.5,9.5,162,201701,27
55.68056,-164.5949,C-06,31,2017,6/20/2017 13:39,4.3473,1.1761,Pacific halibut,Hippoglossus stenolepis,10120,96,3.1,9.6,162,201701,29
54.8329,-165.49379,AZ0504,50,2017,6/23/2017 7:06,7.0641,2.3075,Pacific halibut,Hippoglossus stenolepis,10120,157,4.3,8.3,162,201701,30
54.99454,-165.74737,A-04,50,2017,6/23/2017 10:14,2.7701,0.7659,Pacific halibut,Hippoglossus stenolepis,10120,129,4.3,8.9,162,201701,31
